qid	r1	r2	Controversial question
259152	1.6	1.6	FALSE
259161	1.4	3.0	FALSE
259169	2.0	3.2	FALSE
259176	1.2	2.0	FALSE
259183	2.6	3.2	FALSE
259194	1.0	1.6	FALSE
259207	3.4	4.6	FALSE
259213	1.4	2.6	FALSE
259252	1.6	2.6	FALSE
259257	1.8	3.4	FALSE
259264	1.0	2.8	FALSE
259282	1.0	1.0	FALSE
259309	4.0	4.8	TRUE
259327	1.4	2.0	FALSE
259353	4.6	4.8	TRUE
259361	3.2	3.4	FALSE
259371	2.6	3.4	FALSE
259374	1.4	2.4	FALSE
259398	3.8	4.6	FALSE
259400	1.2	3.2	FALSE
259409	4.0	4.4	TRUE
259421	1.6666666666666700	2.6666666666666700	FALSE
259431	3.2	4.2	FALSE
259432	3.8	4.2	FALSE
259437	1.2	1.8	FALSE
259455	1.5	2.0	FALSE
259479	2.4	3.2	FALSE
259490	2.6	3.8	FALSE
259491	1.4	2.0	FALSE
259494	1.5	3.25	FALSE
259498	1.2	2.8	FALSE
259502	1.8	2.8	FALSE
259519	1.8	2.8	FALSE
259520	1.8	3.0	FALSE
259531	1.2	3.4	FALSE
259567	1.2	2.4	FALSE
259569	1.4	2.6	FALSE
259581	1.0	1.0	FALSE
259611	1.0	3.6	FALSE
259616	1.6	2.4	FALSE
259650	4.2	4.6	TRUE
259667	4.2	4.2	TRUE
259682	3.6	4.0	FALSE
259700	3.0	4.2	FALSE
259714	3.8	4.4	FALSE
259722	1.2	1.8	FALSE
259726	2.8	4.6	FALSE
259737	2.6	3.6	FALSE
259753	3.4	3.8	FALSE
259757	1.2	1.6	FALSE
259767	1.25	1.75	FALSE
259778	1.0	2.4	FALSE
259799	1.0	2.5	FALSE
259803	1.6	2.2	FALSE
259817	3.4	4.2	FALSE
259828	1.0	1.4	FALSE
259867	1.4	2.6	FALSE
259870	3.2	4.0	FALSE
259873	2.0	3.2	FALSE
259890	1.2	2.8	FALSE
259909	1.5	2.25	FALSE
259918	1.2	3.0	FALSE
259922	1.4	2.8	FALSE
259966	2.2	2.8	FALSE
259968	1.2	2.0	FALSE
259978	3.25	4.25	FALSE
259981	3.6	4.0	FALSE
260000	1.75	1.5	FALSE
260003	2.6	3.4	FALSE
260015	1.8	2.6	FALSE
260021	3.6	3.6	FALSE
260045	1.2	2.0	FALSE
260046	1.4	2.4	FALSE
260050	1.8	3.4	FALSE
260069	3.2	4.0	FALSE
260075	3.4	4.0	FALSE
260076	4.0	4.6	TRUE
260077	1.8	3.2	FALSE
260092	1.4	2.2	FALSE
260125	1.2	3.0	FALSE
260135	1.2	2.4	FALSE
260141	2.0	2.2	FALSE
260168	1.0	2.4	FALSE
260184	2.4	3.0	FALSE
260218	3.4	4.2	FALSE
260225	2.6	4.4	FALSE
260234	1.6	3.0	FALSE
260275	1.2	3.6	FALSE
260289	1.4	3.6	FALSE
260290	3.2	4.4	FALSE
260304	2.6	3.8	FALSE
260306	1.8	2.6	FALSE
260325	1.8	2.8	FALSE
260342	1.4	1.8	FALSE
260381	2.4	2.8	FALSE
260382	3.0	3.6	FALSE
260388	4.2	4.4	TRUE
260397	3.4	4.2	FALSE
260418	3.2	3.8	FALSE
260445	2.333333333333330	3.0	FALSE
260463	1.8	3.0	FALSE
260492	3.8	4.2	FALSE
260494	2.4	3.4	FALSE
260495	3.0	4.2	FALSE
260510	2.8	3.6	FALSE
260542	1.25	3.25	FALSE
260544	1.6	1.8	FALSE
260572	1.0	1.0	FALSE
260626	2.6	3.8	FALSE
260631	1.2	2.4	FALSE
260639	1.0	2.0	FALSE
260681	1.0	2.4	FALSE
260697	1.4	2.6	FALSE
260712	1.0	1.25	FALSE
260715	3.2	3.8	FALSE
260716	2.4	3.0	FALSE
260733	2.0	2.8	FALSE
260747	3.0	3.6	FALSE
260751	1.2	2.4	FALSE
260791	1.5	2.25	FALSE
260802	3.2	3.8	FALSE
260803	1.2	2.0	FALSE
260811	1.0	2.0	FALSE
260820	3.0	3.2	FALSE
260830	1.8	2.4	FALSE
260836	3.4	4.4	FALSE
260862	2.4	3.8	FALSE
260893	1.6	3.2	FALSE
260922	3.6	4.2	FALSE
260927	3.2	3.6	FALSE
260946	1.4	2.4	FALSE
260948	1.0	1.6	FALSE
260968	3.4	4.6	FALSE
260970	3.2	3.8	FALSE
260978	1.8	3.0	FALSE
260982	3.2	4.4	FALSE
260987	2.8	3.4	FALSE
261020	2.2	3.0	FALSE
261028	3.4	4.2	FALSE
261035	1.2	2.0	FALSE
261048	1.0	1.25	FALSE
261061	1.8	4.2	FALSE
261073	1.4	2.0	FALSE
261074	1.2	2.4	FALSE
261077	4.6	4.6	TRUE
261081	2.0	3.0	FALSE
261099	4.8	4.6	TRUE
261103	4.8	4.0	TRUE
261113	2.0	2.0	FALSE
261120	1.8	2.6	FALSE
261128	4.6	4.8	TRUE
261131	3.6	3.8	FALSE
261143	2.5	3.5	FALSE
261147	3.4	4.4	FALSE
261148	4.6	4.8	TRUE
261162	1.2	3.0	FALSE
261168	1.0	1.75	FALSE
261190	2.0	2.0	FALSE
261219	1.75	3.75	FALSE
261228	1.0	2.4	FALSE
261236	3.2	4.4	FALSE
261238	2.6	2.8	FALSE
261262	1.6	3.4	FALSE
261273	1.6	1.8	FALSE
261278	1.0	2.0	FALSE
261280	1.4	3.8	FALSE
261295	2.2	3.8	FALSE
261300	4.8	4.8	TRUE
261302	2.2	4.4	FALSE
261346	1.2	1.6	FALSE
261379	1.4	2.0	FALSE
261386	2.4	3.0	FALSE
261392	2.4	4.0	FALSE
261398	2.2	3.0	FALSE
261406	2.8	4.0	FALSE
261411	1.2	2.0	FALSE
261430	2.6	2.8	FALSE
261433	1.4	2.6	FALSE
261443	1.2	2.4	FALSE
261447	1.6	1.6	FALSE
261465	1.6	1.8	FALSE
261467	1.2	1.6	FALSE
261476	4.8	4.2	TRUE
261483	1.8	2.8	FALSE
261522	2.333333333333330	3.6666666666666700	FALSE
261523	1.6	3.0	FALSE
261527	1.8	3.0	FALSE
261533	1.8	3.4	FALSE
261563	2.0	2.8	FALSE
261568	1.0	1.2	FALSE
261574	1.4	2.0	FALSE
261583	1.6	3.0	FALSE
261601	2.0	2.8	FALSE
261617	2.0	2.0	FALSE
261634	1.4	2.0	FALSE
261635	1.0	1.2	FALSE
261653	1.4	1.6	FALSE
261658	2.4	4.0	FALSE
261667	1.0	1.0	FALSE
261668	1.0	1.5	FALSE
261673	1.2	2.2	FALSE
261686	2.2	2.0	FALSE
261701	2.6	3.8	FALSE
261714	1.8	3.4	FALSE
261717	2.4	3.2	FALSE
261751	3.0	3.4	FALSE
261768	1.6	2.8	FALSE
261797	2.25	2.75	FALSE
261808	1.4	1.6	FALSE
261811	2.0	3.0	FALSE
261818	2.4	3.6	FALSE
261828	2.2	3.0	FALSE
261832	3.6	3.6	FALSE
261842	3.6	4.2	FALSE
261852	1.0	1.6	FALSE
261877	2.6	3.8	FALSE
261882	2.2	3.8	FALSE
261903	1.6	2.4	FALSE
261906	1.0	1.4	FALSE
261917	1.0	2.2	FALSE
261921	1.2	1.2	FALSE
261931	4.2	4.6	TRUE
261980	1.4	3.0	FALSE
261987	1.6	3.8	FALSE
262009	3.4	4.4	FALSE
262017	1.8	3.6	FALSE
262022	1.2	1.6	FALSE
262033	1.0	1.5	FALSE
262035	2.75	4.0	FALSE
262036	2.25	3.75	FALSE
262041	1.4	2.6	FALSE
262047	1.4	3.6	FALSE
262068	1.2	1.6	FALSE
262084	2.6	4.2	FALSE
262115	3.4	4.6	FALSE
262146	1.0	2.2	FALSE
262174	2.0	4.2	FALSE
262181	3.2	3.2	FALSE
262193	1.4	2.4	FALSE
262230	3.4	4.4	FALSE
262237	1.0	1.0	FALSE
262259	2.0	3.4	FALSE
262261	1.2	2.6	FALSE
262279	1.8	3.4	FALSE
262283	1.6	2.4	FALSE
262291	3.8	3.4	FALSE
262310	1.0	2.0	FALSE
262313	2.2	3.4	FALSE
262388	1.25	1.25	FALSE
262396	1.0	1.6	FALSE
262408	1.25	2.0	FALSE
262410	2.0	3.4	FALSE
262429	1.6	1.4	FALSE
262440	2.2	2.6	FALSE
262458	1.0	1.4	FALSE
262475	4.2	4.4	TRUE
262477	1.0	1.2	FALSE
262481	2.5	3.25	FALSE
262488	1.0	1.0	FALSE
262495	1.6	3.0	FALSE
262496	2.8	3.4	FALSE
262513	4.8	4.8	TRUE
262517	3.4	3.6	FALSE
262524	2.0	3.5	FALSE
262546	1.2	1.8	FALSE
262557	1.5	3.5	FALSE
262565	1.2	3.8	FALSE
262576	1.8	3.6	FALSE
262595	3.8	3.6	FALSE
262596	4.6	5.0	TRUE
262609	1.2	1.6	FALSE
262615	3.6	4.6	FALSE
262621	2.2	3.0	FALSE
262626	1.0	1.6	FALSE
262635	1.4	1.8	FALSE
262657	1.4	2.2	FALSE
262731	2.0	3.8	FALSE
262741	1.6	3.0	FALSE
262765	3.0	4.0	FALSE
262780	1.8	2.4	FALSE
262782	2.0	2.4	FALSE
262803	3.0	3.8	FALSE
262826	2.8	4.0	FALSE
262828	1.4	3.0	FALSE
262856	3.6	4.4	FALSE
262871	3.2	3.8	FALSE
262880	1.4	3.0	FALSE
262921	1.0	1.6	FALSE
262925	3.2	4.0	FALSE
262927	3.4	4.0	FALSE
262931	1.0	1.2	FALSE
262945	1.8	3.4	FALSE
262972	1.2	2.4	FALSE
262978	1.0	2.25	FALSE
262979	4.2	4.4	TRUE
262980	3.6	4.4	FALSE
262984	4.4	4.2	TRUE
262994	3.4	4.2	FALSE
262996	1.0	1.25	FALSE
263037	3.2	3.0	FALSE
263041	3.6	4.8	FALSE
263042	5.0	5.0	TRUE
263059	2.8	4.2	FALSE
263095	1.75	2.25	FALSE
263110	1.2	2.2	FALSE
263149	1.0	2.2	FALSE
263204	4.6	4.6	TRUE
263222	1.8	2.6	FALSE
263231	3.2	3.6	FALSE
263245	1.0	2.4	FALSE
263248	1.8	1.8	FALSE
263267	4.0	4.8	TRUE
263273	3.4	3.8	FALSE
263274	1.8	3.8	FALSE
263277	3.4	3.4	FALSE
263286	2.8	4.0	FALSE
263300	2.6	3.4	FALSE
263307	1.4	2.8	FALSE
263310	3.9	4.6	FALSE
263311	2.7777777777777800	4.222222222222220	FALSE
263315	1.6	2.2	FALSE
263317	2.0	2.8	FALSE
263330	1.0	2.75	FALSE
263353	2.2	3.2	FALSE
263445	1.0	1.2	FALSE
263462	1.8	3.4	FALSE
263464	1.6	3.6	FALSE
263479	2.8	4.6	FALSE
263487	3.4	5.0	FALSE
263491	1.25	2.0	FALSE
263504	2.2	2.6	FALSE
263509	1.6	2.4	FALSE
263510	1.0	1.25	FALSE
263518	1.2	1.8	FALSE
263529	2.0	3.2	FALSE
263553	1.4	2.4	FALSE
263555	1.4	3.2	FALSE
263562	1.0	1.4	FALSE
263564	1.6	2.8	FALSE
263580	1.2	2.8	FALSE
263585	2.8	3.8	FALSE
263587	1.2	2.2	FALSE
263591	3.0	3.6	FALSE
263608	2.0	3.8	FALSE
263613	1.0	2.75	FALSE
263619	4.0	4.8	TRUE
263634	1.8	2.8	FALSE
263639	1.4	2.6	FALSE
263642	3.0	3.6	FALSE
263660	1.2	2.6	FALSE
263707	3.0	3.6	FALSE
263748	1.0	2.4	FALSE
263769	1.2	2.8	FALSE
263820	1.4	2.4	FALSE
263830	2.0	3.2	FALSE
263871	2.8	3.8	FALSE
263876	1.2	2.6	FALSE
263895	1.25	2.25	FALSE
263900	1.8	2.2	FALSE
263904	1.0	1.2	FALSE
263923	1.6	2.8	FALSE
263967	3.4	3.8	FALSE
263968	3.4	4.0	FALSE
263999	1.2	2.2	FALSE
264014	1.2	1.2	FALSE
264028	2.2	3.0	FALSE
264041	1.0	2.0	FALSE
264042	3.0	4.25	FALSE
264047	1.4	3.2	FALSE
264057	2.8	4.2	FALSE
264069	1.8	2.8	FALSE
264076	1.2	3.4	FALSE
264078	1.4	1.4	FALSE
264091	1.5	2.0	FALSE
264102	3.0	3.6	FALSE
264138	1.3333333333333300	2.0	FALSE
264142	1.6	2.0	FALSE
264145	1.0	3.6	FALSE
264156	1.2	2.2	FALSE
264162	1.4	2.4	FALSE
264177	2.4	3.6	FALSE
264209	1.6	3.6	FALSE
264223	1.4	2.6	FALSE
264236	1.0	1.75	FALSE
264241	3.0	3.6	FALSE
264244	1.25	1.75	FALSE
264248	1.2	1.2	FALSE
264258	4.0	4.6	TRUE
264259	3.4	4.4	FALSE
264263	3.4	4.0	FALSE
264266	1.25	2.25	FALSE
264272	5.0	5.0	TRUE
264303	1.6	2.8	FALSE
264305	1.4	2.4	FALSE
264324	3.6	4.6	FALSE
264333	1.0	2.2	FALSE
264361	1.2	2.2	FALSE
264362	1.0	1.25	FALSE
264366	1.8	3.4	FALSE
264375	2.0	2.6	FALSE
264380	3.0	3.0	FALSE
264381	1.75	2.75	FALSE
264382	2.0	2.6	FALSE
264399	4.4	3.8	FALSE
264433	2.0	2.8	FALSE
264447	3.0	3.6	FALSE
264448	1.8	4.0	FALSE
264449	1.0	1.8	FALSE
264469	1.4	2.8	FALSE
264483	2.8	3.8	FALSE
264489	1.6	2.8	FALSE
264514	1.4	1.8	FALSE
264548	2.8	4.2	FALSE
264561	1.0	1.0	FALSE
264570	3.4	3.6	FALSE
264592	3.2	3.8	FALSE
264602	3.2	3.8	FALSE
264621	2.25	3.0	FALSE
264640	1.0	2.0	FALSE
264646	1.6	2.4	FALSE
264648	1.0	2.5	FALSE
264688	3.4	4.2	FALSE
264692	1.2	3.0	FALSE
264698	1.6	2.8	FALSE
264707	1.2	2.4	FALSE
264710	3.4	4.8	FALSE
264725	1.4	1.4	FALSE
264726	1.4	1.2	FALSE
264727	3.4	3.6	FALSE
264729	1.75	3.0	FALSE
264771	1.0	1.5	FALSE
264784	1.4	2.4	FALSE
264797	1.6	3.6	FALSE
264799	4.2	4.8	TRUE
264807	3.4	4.0	FALSE
264818	4.4	4.0	TRUE
264851	2.8	3.6	FALSE
264852	1.4	2.8	FALSE
264856	2.25	3.25	FALSE
264886	3.4	4.0	FALSE
264888	2.2	2.8	FALSE
264896	3.2	4.0	FALSE
264905	1.6	2.8	FALSE
264907	3.6666666666666700	5.0	FALSE
264916	1.6	2.6	FALSE
264923	1.6	4.0	FALSE
264955	4.8	4.8	TRUE
264956	1.4	2.4	FALSE
264963	3.4	3.4	FALSE
264968	2.2	4.0	FALSE
264979	1.0	3.2	FALSE
264997	2.4	3.2	FALSE
265020	3.0	3.8	FALSE
265038	2.2	3.0	FALSE
265062	2.0	3.2	FALSE
265072	4.4	5.0	TRUE
265080	1.0	2.2	FALSE
265113	1.0	3.0	FALSE
265119	1.0	2.0	FALSE
265120	1.2	2.6	FALSE
265129	1.2	2.8	FALSE
265169	1.4	3.6	FALSE
265186	1.2	1.8	FALSE
265188	1.2	1.4	FALSE
265189	1.2	2.8	FALSE
265201	3.8	4.6	FALSE
265225	1.6	2.4	FALSE
265231	1.4	3.2	FALSE
265241	1.2	2.0	FALSE
265247	1.2	1.8	FALSE
265255	4.4	4.4	TRUE
265275	3.0	4.0	FALSE
265292	4.2	4.4	TRUE
265298	1.2	2.6	FALSE
265299	1.4	3.6	FALSE
265319	1.0	1.2	FALSE
265320	2.4	3.6	FALSE
265323	2.2	3.8	FALSE
265326	1.6	3.6	FALSE
265333	2.6	3.8	FALSE
265335	3.8	5.0	FALSE
265341	1.6	2.6	FALSE
265363	1.6	2.4	FALSE
265377	1.8	2.6	FALSE
265379	1.0	2.6	FALSE
265393	2.6	4.2	FALSE
265395	4.2	4.6	TRUE
265399	1.0	2.0	FALSE
265408	1.2	2.0	FALSE
265415	2.8	3.8	FALSE
265417	1.2	2.2	FALSE
265428	2.8	3.0	FALSE
265439	1.2	3.6	FALSE
265448	3.2	4.0	FALSE
265461	4.6	4.6	TRUE
265476	1.4	2.0	FALSE
265489	4.0	4.8	TRUE
265496	1.2	2.0	FALSE
265501	1.8	2.4	FALSE
265516	2.6	2.8	FALSE
265532	2.6	3.2	FALSE
265534	2.2	3.0	FALSE
265585	1.4	2.8	FALSE
265592	2.2	4.2	FALSE
265598	1.4	2.4	FALSE
265600	1.0	1.8	FALSE
265637	3.2	4.2	FALSE
265638	2.6	3.8	FALSE
265656	2.6	3.4	FALSE
265662	1.4	2.8	FALSE
265670	2.4	3.0	FALSE
265680	1.0	1.6	FALSE
265681	1.5	1.75	FALSE
265708	3.2	4.2	FALSE
265709	2.6	3.8	FALSE
265712	1.6	2.4	FALSE
265716	2.8	3.8	FALSE
265717	2.8	3.6	FALSE
265718	2.4	4.2	FALSE
265751	3.8	4.6	FALSE
265756	1.2	2.2	FALSE
265764	1.8	2.2	FALSE
265767	3.4	4.4	FALSE
265772	1.8	2.6	FALSE
265778	1.4	2.6	FALSE
265781	4.4	4.8	TRUE
265782	1.8	2.8	FALSE
265794	3.8	4.2	FALSE
265800	3.0	3.6	FALSE
265809	2.4	3.0	FALSE
265835	2.2	3.4	FALSE
265850	2.0	3.2	FALSE
265852	2.0	4.2	FALSE
265853	2.4	3.8	FALSE
265882	1.6	2.2	FALSE
265885	2.2	3.4	FALSE
265902	2.6	3.4	FALSE
265907	4.6	4.6	TRUE
265911	1.2	2.0	FALSE
265919	4.4	4.6	TRUE
265920	3.4	4.0	FALSE
265925	1.2	2.2	FALSE
265943	3.8	4.0	FALSE
265948	1.6	3.0	FALSE
265950	1.6	2.2	FALSE
265954	1.2	2.8	FALSE
265976	3.4	4.2	FALSE
265980	2.6	3.0	FALSE
265985	1.2	2.0	FALSE
266005	1.2	2.0	FALSE
266010	3.6	3.8	FALSE
266036	1.0	1.6	FALSE
266071	1.2	1.8	FALSE
266077	2.0	2.4	FALSE
266083	1.0	1.6	FALSE
266096	1.0	2.6	FALSE
266103	3.0	3.8	FALSE
266112	1.4	1.8	FALSE
266113	4.2	4.8	TRUE
266118	3.2	4.0	FALSE
266120	1.4	2.4	FALSE
266131	1.25	1.25	FALSE
266143	2.4	3.2	FALSE
266145	3.2	4.4	FALSE
266151	2.2	3.6	FALSE
266197	2.2	3.0	FALSE
266237	2.4	3.0	FALSE
266245	3.4	4.4	FALSE
266289	1.2	3.4	FALSE
266312	2.8	3.4	FALSE
266316	3.8	4.6	FALSE
266354	4.0	4.4	TRUE
266362	3.6	3.8	FALSE
266387	1.2	1.8	FALSE
266395	1.0	1.2	FALSE
266413	1.2	2.4	FALSE
266417	2.8	3.4	FALSE
266419	1.8	2.4	FALSE
266423	4.2	4.6	TRUE
266427	3.4	3.4	FALSE
266430	1.4	1.8	FALSE
266457	1.6	1.6	FALSE
266458	1.0	1.25	FALSE
266459	1.2	1.8	FALSE
266481	4.2	4.8	TRUE
266489	2.0	2.8	FALSE
266514	1.0	1.0	FALSE
266543	1.0	2.8	FALSE
266545	1.2	2.0	FALSE
266547	1.2	2.8	FALSE
266558	1.0	2.4	FALSE
266575	2.6	3.2	FALSE
266588	2.4	3.0	FALSE
266589	1.6	2.8	FALSE
266603	1.0	1.8	FALSE
266606	2.0	3.2	FALSE
266613	2.6	3.8	FALSE
266658	1.0	2.0	FALSE
266675	2.2	3.8	FALSE
266676	2.4	3.6	FALSE
266690	2.0	2.4	FALSE
266708	1.2	2.6	FALSE
266709	2.6	3.4	FALSE
266721	1.0	1.4	FALSE
266760	1.0	2.8	FALSE
266784	1.2	1.8	FALSE
266800	2.6	4.0	FALSE
266802	3.2	4.2	FALSE
266819	2.8	4.4	FALSE
266873	2.0	3.2	FALSE
266887	1.4	2.8	FALSE
266897	2.0	4.0	FALSE
266925	3.2	4.2	FALSE
266936	1.0	1.0	FALSE
266948	2.6	3.0	FALSE
266955	1.6	3.0	FALSE
266956	1.6	3.0	FALSE
266968	1.5	2.0	FALSE
266969	2.4	4.0	FALSE
266970	1.4	1.8	FALSE
266990	1.6	2.6	FALSE
267000	3.0	4.0	FALSE
267018	1.0	2.4	FALSE
267059	1.6	2.2	FALSE
267073	2.25	3.75	FALSE
267084	1.2	2.0	FALSE
267095	1.0	3.2	FALSE
267114	2.0	2.4	FALSE
267130	1.0	1.0	FALSE
267152	1.6	2.6	FALSE
267171	2.4	4.0	FALSE
267172	1.4	2.6	FALSE
267263	1.0	3.2	FALSE
267267	1.6	2.8	FALSE
267275	2.0	3.8	FALSE
267279	1.6	3.8	FALSE
267280	3.6	4.0	FALSE
267284	3.6	4.4	FALSE
267312	2.0	3.2	FALSE
267322	1.4	1.8	FALSE
267324	1.75	2.0	FALSE
267343	1.8	3.6	FALSE
267352	2.8	4.4	FALSE
267389	2.2	2.0	FALSE
267398	1.0	1.75	FALSE
267421	2.0	3.2	FALSE
267440	2.0	3.4	FALSE
267446	1.2	2.8	FALSE
267451	2.4	2.4	FALSE
267470	1.2	1.6	FALSE
267512	3.2	3.6	FALSE
267516	1.0	2.2	FALSE
267543	3.2	4.4	FALSE
267560	1.75	2.75	FALSE
267565	2.4	3.4	FALSE
267578	1.2	1.4	FALSE
267597	1.2	3.2	FALSE
267625	2.6	3.4	FALSE
267646	2.4	2.8	FALSE
267652	2.6	3.2	FALSE
267657	2.0	3.4	FALSE
267658	3.8	4.4	FALSE
267663	3.6	4.2	FALSE
267679	3.4	4.0	FALSE
267694	1.4	3.0	FALSE
267698	1.2	1.8	FALSE
267706	1.0	1.0	FALSE
267710	3.0	3.6	FALSE
267734	1.6	2.4	FALSE
267737	2.2	2.4	FALSE
267739	2.2	3.4	FALSE
267749	1.2	1.6	FALSE
267754	2.4	3.4	FALSE
267764	1.8	2.8	FALSE
267774	1.2	2.6	FALSE
267784	1.2	2.8	FALSE
267807	1.2	2.0	FALSE
267816	1.0	1.0	FALSE
267830	1.25	1.75	FALSE
267840	1.4	1.6	FALSE
267858	1.8	3.4	FALSE
267859	2.8	3.6	FALSE
267866	2.8	3.6	FALSE
267867	2.8	4.0	FALSE
267876	1.6	1.6	FALSE
267886	1.0	1.75	FALSE
267887	1.4	2.2	FALSE
267894	2.8	4.0	FALSE
267895	3.6	4.4	FALSE
267898	1.0	1.2	FALSE
267929	4.75	4.75	TRUE
267958	2.4	3.2	FALSE
267959	1.6	3.4	FALSE
267965	1.2	2.0	FALSE
267977	1.0	1.5	FALSE
267989	1.6	3.0	FALSE
268000	2.8	3.4	FALSE
268007	1.8	3.6	FALSE
268009	1.8	3.6	FALSE
268028	1.0	1.6	FALSE
268034	3.6	3.8	FALSE
268053	1.4	3.0	FALSE
268061	2.6	3.2	FALSE
268123	1.4	2.2	FALSE
268145	2.2	3.4	FALSE
268162	3.0	4.2	FALSE
268175	2.0	2.6	FALSE
268189	1.6	2.6	FALSE
268190	1.0	1.6	FALSE
268204	2.0	3.8	FALSE
268234	1.6	2.8	FALSE
268258	1.6	4.2	FALSE
268260	1.0	3.0	FALSE
268272	1.4	2.4	FALSE
268282	2.8	3.6	FALSE
268291	4.8	4.8	TRUE
268298	1.4	1.8	FALSE
268300	1.6	2.8	FALSE
268302	1.2	2.2	FALSE
268310	4.2	4.8	TRUE
268318	2.2	3.8	FALSE
268324	1.6	3.2	FALSE
268327	1.2	3.0	FALSE
268334	1.8	2.6	FALSE
268338	3.333333333333330	3.6666666666666700	FALSE
268360	2.75	3.25	FALSE
268393	1.8	2.2	FALSE
268454	2.4	3.6	FALSE
268462	3.4	3.6	FALSE
268464	3.2	3.4	FALSE
268465	1.4	2.0	FALSE
268467	1.0	2.0	FALSE
268469	1.4	3.2	FALSE
268470	3.6	3.6	FALSE
268494	1.0	2.2	FALSE
268502	1.8	2.4	FALSE
268532	1.6	1.8	FALSE
268541	4.0	4.4	TRUE
268544	2.4	4.0	FALSE
268549	1.0	2.0	FALSE
268581	1.8	3.4	FALSE
268611	1.6	3.2	FALSE
268620	1.0	1.6	FALSE
268643	4.2	5.0	TRUE
268644	1.2	3.8	FALSE
268646	1.4	3.4	FALSE
268647	3.2	4.6	FALSE
268672	2.2	2.8	FALSE
268673	3.0	4.2	FALSE
268681	1.4	2.0	FALSE
268690	3.75	3.5	FALSE
268697	2.2	4.0	FALSE
268698	1.8	3.0	FALSE
268710	3.8	4.6	FALSE
268723	1.0	1.0	FALSE
268750	2.0	3.0	FALSE
268751	2.0	3.2	FALSE
268753	1.6	3.2	FALSE
268762	1.0	3.0	FALSE
268770	4.6	4.6	TRUE
268778	2.4	3.4	FALSE
268783	4.2	4.2	TRUE
268787	1.5	2.0	FALSE
268791	1.2	1.6	FALSE
268792	1.2	2.4	FALSE
268817	1.8	2.6	FALSE
268829	3.8	4.6	FALSE
268841	1.6	2.8	FALSE
268845	3.0	4.0	FALSE
268847	4.0	5.0	TRUE
268854	1.0	2.2	FALSE
268891	1.2	2.0	FALSE
268897	2.6	3.8	FALSE
268900	1.6	2.4	FALSE
268927	3.8	4.4	FALSE
268945	1.6	1.8	FALSE
268967	1.4	2.0	FALSE
268971	2.0	2.8	FALSE
268978	1.25	1.5	FALSE
268991	2.0	3.0	FALSE
269010	2.0	2.4	FALSE
269012	3.2	3.6	FALSE
269029	1.6	1.8	FALSE
269040	3.0	4.2	FALSE
269044	4.0	4.2	TRUE
269071	2.8	4.2	FALSE
269072	1.0	2.333333333333330	FALSE
269107	2.0	2.2	FALSE
269120	4.8	4.8	TRUE
269156	2.8	3.2	FALSE
269160	1.4	2.4	FALSE
269162	1.6	3.4	FALSE
269168	1.8	2.4	FALSE
269185	1.0	2.5	FALSE
269232	2.0	3.0	FALSE
269240	2.2	3.0	FALSE
269252	1.75	2.5	FALSE
269253	1.0	2.8	FALSE
269255	2.0	3.0	FALSE
269282	1.25	1.75	FALSE
269285	1.2	1.6	FALSE
269302	2.6	3.4	FALSE
269304	1.0	2.8	FALSE
269306	1.8	4.2	FALSE
269308	1.6	3.6	FALSE
269309	1.4	2.4	FALSE
269320	3.6	3.8	FALSE
269337	1.8	2.8	FALSE
269352	3.4	3.4	FALSE
269454	3.8	4.4	FALSE
269467	1.0	3.0	FALSE
269473	3.0	4.6	FALSE
269483	1.2	2.6	FALSE
269490	1.4	3.6	FALSE
269497	1.8	2.6	FALSE
269498	2.0	2.6	FALSE
269519	1.2	2.8	FALSE
269546	4.8	4.8	TRUE
269548	1.4	4.2	FALSE
269568	2.6	4.4	FALSE
269569	3.6	4.2	FALSE
269571	4.0	4.6	TRUE
269582	2.6	4.0	FALSE
269616	2.0	3.6	FALSE
269620	2.2	3.2	FALSE
269634	1.0	2.0	FALSE
269640	1.0	1.6	FALSE
269643	1.0	1.8	FALSE
269654	1.4	2.6	FALSE
269682	1.6	2.4	FALSE
269703	2.0	2.8	FALSE
269712	1.2	2.8	FALSE
269723	3.2	4.0	FALSE
269728	1.4	2.6	FALSE
269745	2.2	2.4	FALSE
269747	1.2	2.0	FALSE
269763	3.2	4.0	FALSE
269768	2.8	3.8	FALSE
269773	2.5	3.75	FALSE
269785	1.4	2.2	FALSE
269796	1.0	1.2	FALSE
269810	1.6	3.4	FALSE
269814	1.2	2.4	FALSE
269816	1.8	2.6	FALSE
269821	1.8	3.0	FALSE
269826	1.8	4.6	FALSE
269827	2.0	3.2	FALSE
269834	1.2	1.6	FALSE
269867	1.4	3.0	FALSE
269868	1.4	2.4	FALSE
269894	2.4	3.0	FALSE
269898	2.8	3.8	FALSE
269899	2.2	3.8	FALSE
269909	4.2	4.8	TRUE
269911	1.8	3.4	FALSE
269944	2.0	3.25	FALSE
269945	1.8	2.8	FALSE
269958	1.8	2.8	FALSE
269961	1.8	2.4	FALSE
269971	1.4	2.4	FALSE
270002	3.8	3.4	FALSE
270015	1.6	2.2	FALSE
270031	3.2	4.0	FALSE
270057	1.25	1.75	FALSE
270077	2.2	3.0	FALSE
270085	1.0	2.8	FALSE
270093	1.2	2.2	FALSE
270103	3.0	4.2	FALSE
270107	1.2	3.2	FALSE
270125	1.0	1.6	FALSE
